work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230649,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230670,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230670,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230670,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,230670,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,230670,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230670,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,230670,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,231000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,231000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,231000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,231000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,231250,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,231250,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,231600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,231600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,231700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,231700,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,232100,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,232300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,232300,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,232680,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,232900,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233154,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,233200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,233400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,234300,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,235000,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,235000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,235000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,235000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,235400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,235400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,235560,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236139,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,236500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,237000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,237000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,237000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,237000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,237100,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,237100,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,237150,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,237300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,238000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,238000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,238000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,238000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,238580,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,238650,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,238874,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,238900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,239100,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,239600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,240000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,240800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,241000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,241000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,241000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,241500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,241500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,241800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,242200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,242600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,242600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,242600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,242974,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,243000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,243000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,243000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,243860,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,243860,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,243860,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244100,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,244227,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,244685,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,244685,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,245000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,245000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,245000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,245000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,245000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,245000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,245000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,245100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,245300,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,245400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,245400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,245700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,245700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,245900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,245900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,245985,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,245985,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,246043,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,246043,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,246200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,246200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,246200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,246200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,247000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,247000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,247000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,247000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,247296,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,247600,USD,US,On site,US,L
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,248600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,248600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,248700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,248920,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,249167,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,249390,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,249900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,249900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,249900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,249900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,250200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,250377,USD,US,On site,US,M
